"cti".1	"mp.name"
316312.2	"PIOGLITAZONE (HYDROCHLORIDE)"
316321.2	"GLIMEPIRIDE"
316321.2	"PIOGLITAZONE (HYDROCHLORIDE)"
316337.2	"GLIMEPIRIDE"
316337.2	"PIOGLITAZONE (HYDROCHLORIDE)"
316346.2	"GLIMEPIRIDE"
316346.2	"PIOGLITAZONE (HYDROCHLORIDE)"
316355.2	"GLIMEPIRIDE"
316355.2	"PIOGLITAZONE (HYDROCHLORIDE)"
316407.2	"GLUCOSE (ANHYDROUS)"
316416.2	"GLUCOSE (ANHYDROUS)"
316425.2	"GLUCOSE (ANHYDROUS)"
316434.2	"GLUCOSE (ANHYDROUS)"
316443.2	"GLUCOSE (ANHYDROUS)"
316452.2	"ONDANSETRON HYDROCHLORIDE"
316461.2	"ONDANSETRON HYDROCHLORIDE"
316477.2	"CALCIUM ACETATE"
316486.2	"TERBINAFINE HYDROCHLORIDE"
316495.2	"TIOTROPIUM (BROMIDE MONOHYDRATE)"
316531.2	"ROPINIROLE (HYDROCHLORIDE)"
316556.2	"ROPINIROLE (HYDROCHLORIDE)"
316565.2	"ROPINIROLE (HYDROCHLORIDE)"
316574.2	"ZONISAMIDE"
316583.2	"ZONISAMIDE"
316592.2	"ZONISAMIDE"
316601.2	"HYDROCHLOROTHIAZIDE"
316601.2	"TELMISARTAN"
316617.2	"HYDROCHLOROTHIAZIDE"
316617.2	"TELMISARTAN"
316626.2	"HYDROCHLOROTHIAZIDE"
316626.2	"TELMISARTAN"
316635.2	"HYDROCHLOROTHIAZIDE"
316635.2	"TELMISARTAN"
316644.2	"HYDROCHLOROTHIAZIDE"
316644.2	"TELMISARTAN"
316653.2	"HYDROCHLOROTHIAZIDE"
316653.2	"TELMISARTAN"
316662.2	"HYDROCHLOROTHIAZIDE"
316662.2	"TELMISARTAN"
316687.2	"TAMOXIFEN CITRATE"
316696.2	"DICLOFENAC SODIUM"
316705.2	"DICLOFENAC SODIUM"
316714.2	"CLINDAMYCIN (HYDROCHLORIDE)"
316723.2	"BISOPROLOL (HEMI)FUMARATE"
316775.2	"SODIUM CHLORIDE"
316784.2	"SODIUM CHLORIDE"
316793.2	"SODIUM CHLORIDE"
316802.2	"SODIUM CHLORIDE"
316811.2	"SODIUM CHLORIDE"
316854.2	"IRINOTECAN HYDROCHLORIDE TRIHYDRATE"
316863.2	"IRINOTECAN HYDROCHLORIDE TRIHYDRATE"
316872.2	"CINNARIZINE"
316872.2	"DIMENHYDRINATE"
316881.2	"ONDANSETRON HYDROCHLORIDE"
316897.2	"ONDANSETRON HYDROCHLORIDE"
316951.2	"LANSOPRAZOLE"
316967.2	"LANSOPRAZOLE"
316985.2	"PROTAMINE SULFATE"
316994.2	"IRINOTECAN HYDROCHLORIDE TRIHYDRATE"
317003.2	"IRINOTECAN HYDROCHLORIDE TRIHYDRATE"
317037.2	"GLUCOSAMINE HYDROCHLORIDE"
317046.2	"GLUCOSAMINE HYDROCHLORIDE"
317055.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
317064.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
317073.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
317082.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
317116.2	"EPIRUBICIN HYDROCHLORIDE"
317125.2	"EPIRUBICIN HYDROCHLORIDE"
317134.2	"EPIRUBICIN HYDROCHLORIDE"
317143.2	"EPIRUBICIN HYDROCHLORIDE"
317152.2	"EPIRUBICIN HYDROCHLORIDE"
317161.2	"ATENOLOL"
317222.2	"AMBRISENTAN"
317231.2	"AMBRISENTAN"
317247.2	"AMBRISENTAN"
317256.2	"AMBRISENTAN"
317265.2	"FEBUXOSTAT"
317274.2	"FEBUXOSTAT"
317283.2	"FEBUXOSTAT"
317292.2	"FEBUXOSTAT"
317301.2	"VENLAFAXINE HYDROCHLORIDE"
317317.2	"VENLAFAXINE HYDROCHLORIDE"
317326.2	"VENLAFAXINE HYDROCHLORIDE"
317335.2	"VENLAFAXINE HYDROCHLORIDE"
317344.2	"VENLAFAXINE HYDROCHLORIDE"
317353.2	"VENLAFAXINE HYDROCHLORIDE"
317362.2	"PERINDOPRIL TERT-BUTYLAMINE (= PERINDOPRIL ERBUMINE)"
317371.2	"PERINDOPRIL TERT-BUTYLAMINE (= PERINDOPRIL ERBUMINE)"
317387.2	"PERINDOPRIL TERT-BUTYLAMINE (= PERINDOPRIL ERBUMINE)"
317414.2	"MACROGOL 4000"
317475.2	"CLOPIDOGREL HYDROGEN SULPHATE"
317484.2	"CLOPIDOGREL HYDROGEN SULPHATE"
317493.2	"CLOPIDOGREL HYDROGEN SULPHATE"
317502.2	"ATAZANAVIR SULPHATE"
317511.2	"ATAZANAVIR SULPHATE"
317527.2	"MEMANTINE HYDROCHLORIDE"
317536.2	"MEMANTINE HYDROCHLORIDE"
317545.2	"MEMANTINE HYDROCHLORIDE"
317554.2	"MEMANTINE HYDROCHLORIDE"
317563.2	"MEMANTINE HYDROCHLORIDE"
317572.2	"MEMANTINE HYDROCHLORIDE"
317581.2	"FLUOXETINE HYDROCHLORIDE"
317581.2	"FLUOXETINE HYDROCHLORIDE"
317597.2	"THALIDOMIDE"
317597.2	"THALIDOMIDE"
317606.2	"FENTANYL (CITRATE)"
317615.2	"FENTANYL (CITRATE)"
317624.2	"FENTANYL (CITRATE)"
317633.2	"FENTANYL (CITRATE)"
317642.2	"FENTANYL (CITRATE)"
317651.2	"FENTANYL (CITRATE)"
317667.2	"FENTANYL (CITRATE)"
317676.2	"FENTANYL (CITRATE)"
317685.2	"MICAFUNGIN (SODIUM)"
317694.2	"FENTANYL (CITRATE)"
317703.2	"FENTANYL (CITRATE)"
317712.2	"MICAFUNGIN (SODIUM)"
317764.2	"CARBIDOPA"
317764.2	"ENTACAPONE"
317764.2	"LEVODOPA"
317773.2	"CARBIDOPA"
317773.2	"ENTACAPONE"
317773.2	"LEVODOPA"
317782.2	"CARBIDOPA"
317782.2	"ENTACAPONE"
317782.2	"LEVODOPA"
317791.2	"CARBIDOPA"
317791.2	"ENTACAPONE"
317791.2	"LEVODOPA"
317807.2	"CARBIDOPA"
317807.2	"ENTACAPONE"
317807.2	"LEVODOPA"
317816.2	"AMLODIPINE (BESILATE)"
317816.2	"PERINDOPRIL ARGININE"
317825.2	"AMLODIPINE (BESILATE)"
317825.2	"PERINDOPRIL ARGININE"
317834.2	"AMLODIPINE (BESILATE)"
317834.2	"PERINDOPRIL ARGININE"
317843.2	"AMLODIPINE (BESILATE)"
317843.2	"PERINDOPRIL ARGININE"
317852.2	"AMLODIPINE (BESILATE)"
317852.2	"PERINDOPRIL ARGININE"
317861.2	"AMLODIPINE (BESILATE)"
317861.2	"PERINDOPRIL ARGININE"
317877.2	"AMLODIPINE (BESILATE)"
317877.2	"PERINDOPRIL ARGININE"
317886.2	"AMLODIPINE (BESILATE)"
317886.2	"PERINDOPRIL ARGININE"
317983.2	"BORTEZOMIB"
317992.2	"INSULIN ASPART"
318001.2	"TENOFOVIR DISOPROXIL (FUMARATE)"
318017.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
318026.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
318035.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
318044.2	"ATENOLOL"
318053.2	"VENLAFAXINE HYDROCHLORIDE"
318062.2	"VENLAFAXINE HYDROCHLORIDE"
318071.2	"VENLAFAXINE HYDROCHLORIDE"
318254.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318263.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318272.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318281.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318297.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318306.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318315.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318324.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318333.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318342.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318351.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318367.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318376.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318385.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318394.2	"PANTOPRAZOLE SODIUM SESQUIHYDRATE"
318403.2	"MEMANTINE HYDROCHLORIDE"
318412.2	"MEMANTINE HYDROCHLORIDE"
318421.2	"MEMANTINE HYDROCHLORIDE"
318437.2	"MEMANTINE HYDROCHLORIDE"
318446.2	"MEMANTINE HYDROCHLORIDE"
318455.2	"MEMANTINE HYDROCHLORIDE"
318464.2	"MEMANTINE HYDROCHLORIDE"
318473.2	"MEMANTINE HYDROCHLORIDE"
318482.2	"MEMANTINE HYDROCHLORIDE"
318491.2	"MEMANTINE HYDROCHLORIDE"
318507.2	"MEMANTINE HYDROCHLORIDE"
318516.2	"MEMANTINE HYDROCHLORIDE"
318525.2	"MEMANTINE HYDROCHLORIDE"
318534.2	"MEMANTINE HYDROCHLORIDE"
318543.2	"MEMANTINE HYDROCHLORIDE"
318552.2	"MEMANTINE HYDROCHLORIDE"
318561.2	"MEMANTINE HYDROCHLORIDE"
318577.2	"MEMANTINE HYDROCHLORIDE"
318586.2	"ACETYLCYSTEINE"
318595.2	"ITRACONAZOLE"
318604.2	"LISINOPRIL (DIHYDRATE)"
318613.2	"NITROUS OXIDE (= DINITROGEN MONOXIDE - N2O)"
318613.2	"OXYGEN"
318647.2	"MEMANTINE HYDROCHLORIDE"
318656.2	"MEMANTINE HYDROCHLORIDE"
318665.2	"MEMANTINE HYDROCHLORIDE"
318674.2	"MEMANTINE HYDROCHLORIDE"
318683.2	"MEMANTINE HYDROCHLORIDE"
318692.2	"MEMANTINE HYDROCHLORIDE"
318701.2	"MEMANTINE HYDROCHLORIDE"
318717.2	"MEMANTINE HYDROCHLORIDE"
318726.2	"MEMANTINE HYDROCHLORIDE"
318735.2	"MEMANTINE HYDROCHLORIDE"
318744.2	"MEMANTINE HYDROCHLORIDE"
318753.2	"MEMANTINE HYDROCHLORIDE"
318814.2	"GLICLAZIDE"
318823.2	"GLICLAZIDE"
318832.2	"OXALIPLATINE"
318841.2	"MEMANTINE HYDROCHLORIDE"
318857.2	"MEMANTINE HYDROCHLORIDE"
318866.2	"MEMANTINE HYDROCHLORIDE"
318875.2	"MEMANTINE HYDROCHLORIDE"
318884.2	"MEMANTINE HYDROCHLORIDE"
318893.2	"MEMANTINE HYDROCHLORIDE"
318902.2	"MEMANTINE HYDROCHLORIDE"
318911.2	"MEMANTINE HYDROCHLORIDE"
318927.2	"MEMANTINE HYDROCHLORIDE"
318936.2	"MEMANTINE HYDROCHLORIDE"
318954.2	"ALENDRONIC ACID (AS SODIUM)"
318963.2	"MEMANTINE HYDROCHLORIDE"
318972.2	"MEMANTINE HYDROCHLORIDE"
318981.2	"MEMANTINE HYDROCHLORIDE"
318997.2	"MEMANTINE HYDROCHLORIDE"
319006.2	"MEMANTINE HYDROCHLORIDE"
319015.2	"MEMANTINE HYDROCHLORIDE"
319024.2	"FLUCONAZOLE"
319033.2	"FLUCONAZOLE"
319042.2	"FLUCONAZOLE"
319051.2	"FLUCONAZOLE"
319067.2	"OXYCODONE HYDROCHLORIDE"
319076.2	"OXYCODONE HYDROCHLORIDE"
319085.2	"OXYCODONE HYDROCHLORIDE"
319094.2	"HYDROXYETHYL STARCH (HES)"
319094.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
319094.2	"POTASSIUM CHLORIDE"
319094.2	"SODIUM ACETATE (TRIHYDRATE)"
319094.2	"SODIUM CHLORIDE"
319103.2	"HYDROXYETHYL STARCH (HES)"
319103.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
319103.2	"POTASSIUM CHLORIDE"
319103.2	"SODIUM ACETATE (TRIHYDRATE)"
319103.2	"SODIUM CHLORIDE"
319112.2	"HYDROXYETHYL STARCH (HES)"
319112.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
319112.2	"POTASSIUM CHLORIDE"
319112.2	"SODIUM ACETATE (TRIHYDRATE)"
319112.2	"SODIUM CHLORIDE"
319121.2	"HYDROXYETHYL STARCH (HES)"
319121.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
319121.2	"POTASSIUM CHLORIDE"
319121.2	"SODIUM ACETATE (TRIHYDRATE)"
319121.2	"SODIUM CHLORIDE"
319155.2	"CITALOPRAM HYDROBROMIDE"
319164.2	"BISOPROLOL (HEMI)FUMARATE"
319173.2	"HEPATITIS A VIRUS ANTIGENE (HAV ANTIGEN) VACCIN"
319182.2	"CIPROFLOXACIN HYDROCHLORIDE"
319191.2	"ACICLOVIR"
319207.2	"GLYCINE MAX MERR.
319216.2	"DROPERIDOL"
319225.2	"INFLUENZA VIRUS (INACTIVATED)"
319243.2	"INTERFERON BETA-1B"
319252.2	"INTERFERON BETA-1B"
319383.2	"VENLAFAXINE HYDROCHLORIDE"
319392.2	"VENLAFAXINE HYDROCHLORIDE"
319401.2	"VENLAFAXINE HYDROCHLORIDE"
319417.2	"PAROXETINE HYDROCHLORIDE"
319426.2	"PAROXETINE HYDROCHLORIDE"
319435.2	"AMOXICILLIN (TRIHYDRATE)"
319444.2	"ZOLPIDEM HEMITARTRATE"
319453.2	"PAROXETINE HYDROCHLORIDE"
319462.2	"FACTOR VIII HUMAN RECOMBINANT (OCTOCOG ALFA)"
319471.2	"FACTOR VIII HUMAN RECOMBINANT (OCTOCOG ALFA)"
319487.2	"AMLODIPINE (BESILATE)"
319487.2	"VALSARTAN"
319496.2	"AMLODIPINE (BESILATE)"
319496.2	"VALSARTAN"
319505.2	"AMLODIPINE (BESILATE)"
319505.2	"VALSARTAN"
319514.2	"AMLODIPINE (BESILATE)"
319514.2	"VALSARTAN"
319523.2	"AMLODIPINE (BESILATE)"
319523.2	"VALSARTAN"
319532.2	"AMLODIPINE (BESILATE)"
319532.2	"VALSARTAN"
319541.2	"AMLODIPINE (BESILATE)"
319541.2	"VALSARTAN"
319557.2	"AMLODIPINE (BESILATE)"
319557.2	"VALSARTAN"
319566.2	"AMLODIPINE (BESILATE)"
319566.2	"VALSARTAN"
319575.2	"OLANZAPINE"
319584.2	"OLANZAPINE"
319593.2	"OLANZAPINE"
319602.2	"OLANZAPINE"
319611.2	"OLANZAPINE"
319627.2	"OLANZAPINE"
319636.2	"AMLODIPINE MESILATE MONOHYDRATE"
319645.2	"AMLODIPINE MESILATE MONOHYDRATE"
319672.2	"PACLITAXEL"
319681.2	"EPIRUBICIN HYDROCHLORIDE"
319697.2	"EPIRUBICIN HYDROCHLORIDE"
319706.2	"EPIRUBICIN HYDROCHLORIDE"
319715.2	"EPIRUBICIN HYDROCHLORIDE"
319742.2	"HUMAN COAGULATION FACTOR II (PROTHROMBIN)"
319742.2	"HUMAN COAGULATION FACTOR IX"
319742.2	"HUMAN COAGULATION FACTOR VII (PROCONVERTINE)"
319742.2	"HUMAN COAGULATION FACTOR X (STUART-PROWER FACTOR)"
319742.2	"PROTEIN C"
319742.2	"PROTEIN S"
319751.2	"AMLODIPINE (BESILATE)"
319751.2	"VALSARTAN"
319767.2	"AMLODIPINE (BESILATE)"
319767.2	"VALSARTAN"
319776.2	"AMLODIPINE (BESILATE)"
319776.2	"VALSARTAN"
319785.2	"CEFAZOLINE (SODIUM)"
319794.2	"CEFAZOLINE (SODIUM)"
319952.2	"RANITIDINE HYDROCHLORIDE"
319961.2	"RANITIDINE HYDROCHLORIDE"
319977.2	"RANITIDINE HYDROCHLORIDE"
319986.2	"RANITIDINE HYDROCHLORIDE"
319995.2	"RANITIDINE HYDROCHLORIDE"
320004.2	"RANITIDINE HYDROCHLORIDE"
320022.2	"AMOXICILLIN (TRIHYDRATE)"
320031.2	"AMOXICILLIN (TRIHYDRATE)"
320047.2	"ALLOPURINOL"
320056.2	"AMLODIPINE (BESILATE)"
320056.2	"VALSARTAN"
320065.2	"AMLODIPINE (BESILATE)"
320065.2	"VALSARTAN"
320074.2	"AMLODIPINE (BESILATE)"
320074.2	"VALSARTAN"
320083.2	"AMLODIPINE (BESILATE)"
320083.2	"VALSARTAN"
320092.2	"AMLODIPINE (BESILATE)"
320092.2	"VALSARTAN"
320101.2	"AMLODIPINE (BESILATE)"
320101.2	"VALSARTAN"
320117.2	"AMLODIPINE (BESILATE)"
320117.2	"VALSARTAN"
320126.2	"AMLODIPINE (BESILATE)"
320126.2	"VALSARTAN"
320135.2	"AMLODIPINE (BESILATE)"
320135.2	"VALSARTAN"
320144.2	"AMLODIPINE (BESILATE)"
320144.2	"VALSARTAN"
320153.2	"AMLODIPINE (BESILATE)"
320153.2	"VALSARTAN"
320162.2	"AMLODIPINE (BESILATE)"
320162.2	"VALSARTAN"
320171.2	"AMLODIPINE (BESILATE)"
320171.2	"VALSARTAN"
320187.2	"AMLODIPINE (BESILATE)"
320187.2	"VALSARTAN"
320196.2	"AMLODIPINE (BESILATE)"
320196.2	"VALSARTAN"
320205.2	"ATORVASTATIN CALCIUM"
320214.2	"ATORVASTATIN CALCIUM"
320241.2	"ACECLOFENAC"
320311.2	"HYDROCHLOROTHIAZIDE"
320311.2	"LOSARTAN POTASSIUM"
320327.2	"HYDROCHLOROTHIAZIDE"
320327.2	"LOSARTAN POTASSIUM"
320336.2	"NITRIC OXIDE (= NITROGEN MONOXIDE - N0)"
320406.2	"CLOBETASOL PROPIONATE"
320467.2	"FLUOXETINE HYDROCHLORIDE"
320467.2	"FLUOXETINE HYDROCHLORIDE"
320686.2	"GADOBUTROL"
320695.2	"GADOBUTROL"
320704.2	"GADOBUTROL"
320731.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320731.2	"HYDROXYETHYL STARCH (HES)"
320731.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320731.2	"MALIC ACID"
320731.2	"POTASSIUM CHLORIDE"
320731.2	"SODIUM ACETATE (TRIHYDRATE)"
320731.2	"SODIUM CHLORIDE"
320747.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320747.2	"HYDROXYETHYL STARCH (HES)"
320747.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320747.2	"MALIC ACID"
320747.2	"POTASSIUM CHLORIDE"
320747.2	"SODIUM ACETATE (TRIHYDRATE)"
320747.2	"SODIUM CHLORIDE"
320756.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320756.2	"HYDROXYETHYL STARCH (HES)"
320756.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320756.2	"MALIC ACID"
320756.2	"POTASSIUM CHLORIDE"
320756.2	"SODIUM ACETATE (TRIHYDRATE)"
320756.2	"SODIUM CHLORIDE"
320765.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320765.2	"HYDROXYETHYL STARCH (HES)"
320765.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320765.2	"MALIC ACID"
320765.2	"POTASSIUM CHLORIDE"
320765.2	"SODIUM ACETATE (TRIHYDRATE)"
320765.2	"SODIUM CHLORIDE"
320774.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320774.2	"HYDROXYETHYL STARCH (HES)"
320774.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320774.2	"MALIC ACID"
320774.2	"POTASSIUM CHLORIDE"
320774.2	"SODIUM ACETATE (TRIHYDRATE)"
320774.2	"SODIUM CHLORIDE"
320783.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320783.2	"HYDROXYETHYL STARCH (HES)"
320783.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320783.2	"MALIC ACID"
320783.2	"POTASSIUM CHLORIDE"
320783.2	"SODIUM ACETATE (TRIHYDRATE)"
320783.2	"SODIUM CHLORIDE"
320792.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320792.2	"HYDROXYETHYL STARCH (HES)"
320792.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320792.2	"MALIC ACID"
320792.2	"POTASSIUM CHLORIDE"
320792.2	"SODIUM ACETATE (TRIHYDRATE)"
320792.2	"SODIUM CHLORIDE"
320801.2	"CALCIUM CHLORIDE (DIHYDRATE)"
320801.2	"HYDROXYETHYL STARCH (HES)"
320801.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
320801.2	"MALIC ACID"
320801.2	"POTASSIUM CHLORIDE"
320801.2	"SODIUM ACETATE (TRIHYDRATE)"
320801.2	"SODIUM CHLORIDE"
320817.2	"FLUVASTATIN SODIUM"
320862.2	"AMLODIPINE MESILATE MONOHYDRATE"
320871.2	"AMLODIPINE MESILATE MONOHYDRATE"
320896.2	"SUMATRIPTAN SUCCINATE"
320905.2	"SUMATRIPTAN SUCCINATE"
320914.2	"OMEPRAZOLE"
320923.2	"LAPATINIB (DITOSYLATE MONOHYDRATE)"
320932.2	"LAPATINIB (DITOSYLATE MONOHYDRATE)"
321063.2	"ALANINE"
321063.2	"ARGININE"
321063.2	"CALCIUM CHLORIDE (DIHYDRATE)"
321063.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321063.2	"GLUCOSE (MONOHYDRATE)"
321063.2	"GLYCINE"
321063.2	"HISTIDINE"
321063.2	"ISOLEUCINE"
321063.2	"LEUCINE"
321063.2	"LYSINE (ACETATE)"
321063.2	"MAGNESIUM SULFATE"
321063.2	"METHIONINE"
321063.2	"OLIVE OIL"
321063.2	"PHENYLALANINE"
321063.2	"POTASSIUM CHLORIDE"
321063.2	"PROLINE"
321063.2	"SERINE"
321063.2	"SODIUM ACETATE (TRIHYDRATE)"
321063.2	"SODIUM GLYCEROPHOSPHATE (HYDRATE)"
321063.2	"SOYA OIL"
321063.2	"TAURINE"
321063.2	"THREONINE"
321063.2	"TRIGLYCERIDES MEDIUM CHAIN"
321063.2	"TRYPTOPHAN"
321063.2	"TYROSINE"
321063.2	"VALINE"
321063.2	"ZINC SULFATE (HEPTAHYDRATE)"
321072.2	"ALANINE"
321072.2	"ARGININE"
321072.2	"CALCIUM CHLORIDE (DIHYDRATE)"
321072.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321072.2	"GLUCOSE (MONOHYDRATE)"
321072.2	"GLYCINE"
321072.2	"HISTIDINE"
321072.2	"ISOLEUCINE"
321072.2	"LEUCINE"
321072.2	"LYSINE (ACETATE)"
321072.2	"MAGNESIUM SULFATE"
321072.2	"METHIONINE"
321072.2	"OLIVE OIL"
321072.2	"PHENYLALANINE"
321072.2	"POTASSIUM CHLORIDE"
321072.2	"PROLINE"
321072.2	"SERINE"
321072.2	"SODIUM ACETATE (TRIHYDRATE)"
321072.2	"SODIUM GLYCEROPHOSPHATE (HYDRATE)"
321072.2	"SOYA OIL"
321072.2	"TAURINE"
321072.2	"THREONINE"
321072.2	"TRIGLYCERIDES MEDIUM CHAIN"
321072.2	"TRYPTOPHAN"
321072.2	"TYROSINE"
321072.2	"VALINE"
321072.2	"ZINC SULFATE (HEPTAHYDRATE)"
321081.2	"ALANINE"
321081.2	"ARGININE"
321081.2	"CALCIUM CHLORIDE (DIHYDRATE)"
321081.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321081.2	"GLUCOSE (MONOHYDRATE)"
321081.2	"GLYCINE"
321081.2	"HISTIDINE"
321081.2	"ISOLEUCINE"
321081.2	"LEUCINE"
321081.2	"LYSINE (ACETATE)"
321081.2	"MAGNESIUM SULFATE"
321081.2	"METHIONINE"
321081.2	"OLIVE OIL"
321081.2	"PHENYLALANINE"
321081.2	"POTASSIUM CHLORIDE"
321081.2	"PROLINE"
321081.2	"SERINE"
321081.2	"SODIUM ACETATE (TRIHYDRATE)"
321081.2	"SODIUM GLYCEROPHOSPHATE (HYDRATE)"
321081.2	"SOYA OIL"
321081.2	"TAURINE"
321081.2	"THREONINE"
321081.2	"TRIGLYCERIDES MEDIUM CHAIN"
321081.2	"TRYPTOPHAN"
321081.2	"TYROSINE"
321081.2	"VALINE"
321081.2	"ZINC SULFATE (HEPTAHYDRATE)"
321097.2	"ALANINE"
321097.2	"ARGININE"
321097.2	"CALCIUM CHLORIDE (DIHYDRATE)"
321097.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321097.2	"GLUCOSE (MONOHYDRATE)"
321097.2	"GLYCINE"
321097.2	"HISTIDINE"
321097.2	"ISOLEUCINE"
321097.2	"LEUCINE"
321097.2	"LYSINE (ACETATE)"
321097.2	"MAGNESIUM SULFATE"
321097.2	"METHIONINE"
321097.2	"OLIVE OIL"
321097.2	"PHENYLALANINE"
321097.2	"POTASSIUM CHLORIDE"
321097.2	"PROLINE"
321097.2	"SERINE"
321097.2	"SODIUM ACETATE (TRIHYDRATE)"
321097.2	"SODIUM GLYCEROPHOSPHATE (HYDRATE)"
321097.2	"SOYA OIL"
321097.2	"TAURINE"
321097.2	"THREONINE"
321097.2	"TRIGLYCERIDES MEDIUM CHAIN"
321097.2	"TRYPTOPHAN"
321097.2	"TYROSINE"
321097.2	"VALINE"
321097.2	"ZINC SULFATE (HEPTAHYDRATE)"
321106.2	"ALANINE"
321106.2	"ARGININE"
321106.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321106.2	"GLUCOSE (MONOHYDRATE)"
321106.2	"GLYCINE"
321106.2	"HISTIDINE"
321106.2	"ISOLEUCINE"
321106.2	"LEUCINE"
321106.2	"LYSINE (ACETATE)"
321106.2	"METHIONINE"
321106.2	"OLIVE OIL"
321106.2	"PHENYLALANINE"
321106.2	"PROLINE"
321106.2	"SERINE"
321106.2	"SOYA OIL"
321106.2	"TAURINE"
321106.2	"THREONINE"
321106.2	"TRIGLYCERIDES MEDIUM CHAIN"
321106.2	"TRYPTOPHAN"
321106.2	"TYROSINE"
321106.2	"VALINE"
321115.2	"ALANINE"
321115.2	"ARGININE"
321115.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321115.2	"GLUCOSE (MONOHYDRATE)"
321115.2	"GLYCINE"
321115.2	"HISTIDINE"
321115.2	"ISOLEUCINE"
321115.2	"LEUCINE"
321115.2	"LYSINE (ACETATE)"
321115.2	"METHIONINE"
321115.2	"OLIVE OIL"
321115.2	"PHENYLALANINE"
321115.2	"PROLINE"
321115.2	"SERINE"
321115.2	"SOYA OIL"
321115.2	"TAURINE"
321115.2	"THREONINE"
321115.2	"TRIGLYCERIDES MEDIUM CHAIN"
321115.2	"TRYPTOPHAN"
321115.2	"TYROSINE"
321115.2	"VALINE"
321124.2	"ALANINE"
321124.2	"ARGININE"
321124.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321124.2	"GLUCOSE (MONOHYDRATE)"
321124.2	"GLYCINE"
321124.2	"HISTIDINE"
321124.2	"ISOLEUCINE"
321124.2	"LEUCINE"
321124.2	"LYSINE (ACETATE)"
321124.2	"METHIONINE"
321124.2	"OLIVE OIL"
321124.2	"PHENYLALANINE"
321124.2	"PROLINE"
321124.2	"SERINE"
321124.2	"SOYA OIL"
321124.2	"TAURINE"
321124.2	"THREONINE"
321124.2	"TRIGLYCERIDES MEDIUM CHAIN"
321124.2	"TRYPTOPHAN"
321124.2	"TYROSINE"
321124.2	"VALINE"
321133.2	"ALANINE"
321133.2	"ARGININE"
321133.2	"FISH OIL (>> OMEGA-3 ACIDS)"
321133.2	"GLUCOSE (MONOHYDRATE)"
321133.2	"GLYCINE"
321133.2	"HISTIDINE"
321133.2	"ISOLEUCINE"
321133.2	"LEUCINE"
321133.2	"LYSINE (ACETATE)"
321133.2	"METHIONINE"
321133.2	"OLIVE OIL"
321133.2	"PHENYLALANINE"
321133.2	"PROLINE"
321133.2	"SERINE"
321133.2	"SOYA OIL"
321133.2	"TAURINE"
